datetime,temperature,humidity,rainfall,leaf_wetness
2025-03-01 00:30:00+01:00,4.5,67,0.0,0.0
2025-03-01 00:40:00+01:00,4.6,67,0.0,0.0
2025-03-01 00:50:00+01:00,4.6,67,0.0,0.0
2025-03-01 01:00:00+01:00,4.6,67,0.0,0.0
2025-03-01 01:10:00+01:00,4.5,68,0.0,0.0
2025-03-01 01:20:00+01:00,4.4,70,0.0,0.0
2025-03-01 01:30:00+01:00,4.3,71,0.0,0.0
2025-03-01 01:40:00+01:00,4.4,70,0.0,0.0
2025-03-01 01:50:00+01:00,4.4,70,0.0,0.0
2025-03-01 02:00:00+01:00,4.3,70,0.0,0.0
2025-03-01 02:10:00+01:00,4.3,70,0.0,0.0
2025-03-01 02:20:00+01:00,4.2,71,0.0,0.0
2025-03-01 02:30:00+01:00,4.1,71,0.0,0.0
2025-03-01 02:40:00+01:00,4.0,72,0.0,0.0
2025-03-01 02:50:00+01:00,3.9,72,0.0,0.0
2025-03-01 03:00:00+01:00,3.9,71,0.0,0.0
2025-03-01 03:10:00+01:00,3.8,71,0.0,0.0
2025-03-01 03:20:00+01:00,3.7,72,0.0,0.0
2025-03-01 03:30:00+01:00,3.6,73,0.0,0.0
2025-03-01 03:40:00+01:00,3.6,74,0.0,0.0
2025-03-01 03:50:00+01:00,3.5,74,0.0,0.0
2025-03-01 04:00:00+01:00,3.4,74,0.0,0.0
2025-03-01 04:10:00+01:00,3.4,74,0.0,0.0
2025-03-01 04:20:00+01:00,3.4,75,0.0,0.0
2025-03-01 04:30:00+01:00,3.4,75,0.0,0.0
2025-03-01 04:40:00+01:00,3.3,76,0.0,0.0
2025-03-01 04:50:00+01:00,3.2,77,0.0,0.0
2025-03-01 05:00:00+01:00,3.2,77,0.0,0.0
2025-03-01 05:10:00+01:00,3.1,77,0.0,0.0
2025-03-01 05:20:00+01:00,3.0,78,0.0,0.0
2025-03-01 05:30:00+01:00,3.0,78,0.0,0.0
2025-03-01 05:40:00+01:00,2.9,78,0.0,0.0
2025-03-01 05:50:00+01:00,2.8,79,0.0,0.0
2025-03-01 06:00:00+01:00,2.7,79,0.0,0.0
2025-03-01 06:10:00+01:00,2.7,79,0.0,0.0
2025-03-01 06:20:00+01:00,2.6,79,0.0,0.0
2025-03-01 06:30:00+01:00,2.6,79,0.0,0.0
2025-03-01 06:40:00+01:00,2.6,79,0.0,0.0
2025-03-01 06:50:00+01:00,2.6,79,0.0,0.0
2025-03-01 07:00:00+01:00,2.6,79,0.0,0.0
2025-03-01 07:10:00+01:00,2.6,79,0.0,0.0
2025-03-01 07:20:00+01:00,2.8,78,0.0,0.0
2025-03-01 07:30:00+01:00,2.8,78,0.0,0.0
2025-03-01 07:40:00+01:00,2.8,78,0.0,0.0
2025-03-01 07:50:00+01:00,2.9,79,0.0,0.0
2025-03-01 08:00:00+01:00,3.0,78,0.0,0.0
2025-03-01 08:10:00+01:00,3.2,78,0.0,0.0
2025-03-01 08:20:00+01:00,3.3,78,0.0,0.0
2025-03-01 08:30:00+01:00,3.6,77,0.0,0.0
2025-03-01 08:40:00+01:00,3.7,77,0.0,0.0
2025-03-01 08:50:00+01:00,4.0,76,0.0,0.0
2025-03-01 09:00:00+01:00,4.1,75,0.0,0.0
2025-03-01 09:10:00+01:00,4.2,74,0.0,0.0
2025-03-01 09:20:00+01:00,4.2,74,0.0,0.0
2025-03-01 09:30:00+01:00,4.5,73,0.0,0.0
2025-03-01 09:40:00+01:00,4.9,72,0.0,0.0
2025-03-01 09:50:00+01:00,4.9,72,0.0,0.0
2025-03-01 10:00:00+01:00,5.5,70,0.0,0.0
2025-03-01 10:10:00+01:00,5.3,69,0.0,0.0
2025-03-01 10:20:00+01:00,5.5,68,0.0,0.0
2025-03-01 10:30:00+01:00,5.8,68,0.0,0.0
2025-03-01 10:40:00+01:00,5.6,68,0.0,0.0
2025-03-01 10:50:00+01:00,6.0,68,0.0,0.0
2025-03-01 11:00:00+01:00,5.9,68,0.0,0.0
2025-03-01 11:10:00+01:00,5.6,68,0.0,0.0
2025-03-01 11:20:00+01:00,5.1,69,0.0,0.0
2025-03-01 11:30:00+01:00,5.3,70,0.0,0.0
2025-03-01 11:40:00+01:00,5.8,68,0.0,0.0
2025-03-01 11:50:00+01:00,5.5,68,0.0,0.0
2025-03-01 12:00:00+01:00,5.3,69,0.0,0.0
2025-03-01 12:10:00+01:00,5.6,69,0.0,0.0
2025-03-01 12:20:00+01:00,5.7,68,0.0,0.0
2025-03-01 12:30:00+01:00,6.0,67,0.0,0.0
2025-03-01 12:40:00+01:00,6.3,66,0.0,0.0
2025-03-01 12:50:00+01:00,6.3,66,0.0,0.0
2025-03-01 13:00:00+01:00,7.0,64,0.0,0.0
2025-03-01 13:10:00+01:00,6.8,63,0.0,0.0
2025-03-01 13:20:00+01:00,6.8,63,0.0,0.0
2025-03-01 13:30:00+01:00,6.7,65,0.0,0.0
2025-03-01 13:40:00+01:00,6.2,66,0.0,0.0
2025-03-01 13:50:00+01:00,6.1,66,0.0,0.0
2025-03-01 14:00:00+01:00,6.8,65,0.0,0.0
2025-03-01 14:10:00+01:00,6.9,64,0.0,0.0
2025-03-01 14:20:00+01:00,6.8,65,0.0,0.0
2025-03-01 14:30:00+01:00,6.4,65,0.0,0.0
2025-03-01 14:40:00+01:00,6.9,64,0.0,0.0
2025-03-01 14:50:00+01:00,7.0,65,0.0,0.0
2025-03-01 15:00:00+01:00,6.9,64,0.0,0.0
2025-03-01 15:10:00+01:00,6.8,64,0.0,0.0
2025-03-01 15:20:00+01:00,6.9,63,0.0,0.0
2025-03-01 15:30:00+01:00,6.6,64,0.0,0.0
2025-03-01 15:40:00+01:00,6.7,63,0.0,0.0
2025-03-01 15:50:00+01:00,6.7,63,0.0,0.0
2025-03-01 16:00:00+01:00,6.6,63,0.0,0.0
2025-03-01 16:10:00+01:00,6.4,63,0.0,0.0
2025-03-01 16:20:00+01:00,6.3,64,0.0,0.0
2025-03-01 16:30:00+01:00,6.0,63,0.0,0.0
2025-03-01 16:40:00+01:00,6.0,64,0.0,0.0
2025-03-01 16:50:00+01:00,5.9,65,0.0,0.0
2025-03-01 17:00:00+01:00,5.9,65,0.0,0.0
2025-03-01 17:10:00+01:00,5.7,65,0.0,0.0
2025-03-01 17:20:00+01:00,5.7,65,0.0,0.0
2025-03-01 17:30:00+01:00,5.5,66,0.0,0.0
2025-03-01 17:40:00+01:00,5.3,67,0.0,0.0
2025-03-01 17:50:00+01:00,5.2,68,0.0,0.0
2025-03-01 18:00:00+01:00,5.0,68,0.0,0.0
2025-03-01 18:10:00+01:00,4.9,68,0.0,0.0
2025-03-01 18:20:00+01:00,4.8,68,0.0,0.0
2025-03-01 18:30:00+01:00,4.8,69,0.0,0.0
2025-03-01 18:40:00+01:00,4.7,70,0.0,0.0
2025-03-01 18:50:00+01:00,4.6,70,0.0,0.0
2025-03-01 19:00:00+01:00,4.6,70,0.0,0.0
2025-03-01 19:10:00+01:00,4.6,71,0.0,0.0
2025-03-01 19:20:00+01:00,4.6,71,0.0,0.0
2025-03-01 19:30:00+01:00,4.6,71,0.0,0.0
2025-03-01 19:40:00+01:00,4.6,71,0.0,0.0
2025-03-01 19:50:00+01:00,4.6,70,0.0,0.0
2025-03-01 20:00:00+01:00,4.6,71,0.0,0.0
2025-03-01 20:10:00+01:00,4.7,71,0.0,0.0
2025-03-01 20:20:00+01:00,4.7,71,0.0,0.0
2025-03-01 20:30:00+01:00,4.8,71,0.0,0.0
2025-03-01 20:40:00+01:00,4.7,72,0.0,0.0
2025-03-01 20:50:00+01:00,4.6,73,0.0,0.0
2025-03-01 21:00:00+01:00,4.5,73,0.0,0.0
2025-03-01 21:10:00+01:00,4.5,73,0.0,0.0
2025-03-01 21:20:00+01:00,4.4,73,0.0,0.0
2025-03-01 21:30:00+01:00,4.3,74,0.0,0.0
2025-03-01 21:40:00+01:00,4.2,74,0.0,0.0
2025-03-01 21:50:00+01:00,4.2,74,0.0,0.0
2025-03-01 22:00:00+01:00,4.2,74,0.0,0.0
2025-03-01 22:10:00+01:00,4.3,74,0.0,0.0
2025-03-01 22:20:00+01:00,4.3,75,0.0,0.0
2025-03-01 22:30:00+01:00,4.3,74,0.0,0.0
2025-03-01 22:40:00+01:00,4.3,74,0.0,0.0
2025-03-01 22:50:00+01:00,4.3,74,0.0,0.0
2025-03-01 23:00:00+01:00,4.2,74,0.0,0.0
2025-03-01 23:10:00+01:00,4.2,74,0.0,0.0
2025-03-01 23:20:00+01:00,4.1,75,0.0,0.0
2025-03-01 23:30:00+01:00,4.0,75,0.0,0.0
2025-03-01 23:40:00+01:00,4.0,76,0.0,0.0
2025-03-01 23:50:00+01:00,4.1,75,0.0,0.0
2025-03-02 00:00:00+01:00,4.2,75,0.0,0.0
2025-03-02 00:10:00+01:00,4.1,76,0.0,0.0
2025-03-02 00:20:00+01:00,4.0,76,0.0,0.0
2025-03-02 00:30:00+01:00,3.9,76,0.0,0.0
2025-03-02 00:40:00+01:00,4.0,76,0.0,0.0
2025-03-02 00:50:00+01:00,4.0,76,0.0,0.0
2025-03-02 01:00:00+01:00,4.1,75,0.0,0.0
2025-03-02 01:10:00+01:00,4.0,76,0.0,0.0
2025-03-02 01:20:00+01:00,3.9,76,0.0,0.0
2025-03-02 01:30:00+01:00,3.9,76,0.0,0.0
2025-03-02 01:40:00+01:00,3.9,76,0.0,0.0
2025-03-02 01:50:00+01:00,3.8,77,0.0,0.0
2025-03-02 02:00:00+01:00,3.6,77,0.0,0.0
2025-03-02 02:10:00+01:00,3.4,78,0.0,0.0
2025-03-02 02:20:00+01:00,3.4,78,0.0,0.0
2025-03-02 02:30:00+01:00,3.3,79,0.0,0.0
2025-03-02 02:40:00+01:00,3.2,79,0.0,0.0
2025-03-02 02:50:00+01:00,3.2,79,0.0,0.0
2025-03-02 03:00:00+01:00,3.0,80,0.0,0.0
2025-03-02 03:10:00+01:00,2.9,81,0.0,0.0
2025-03-02 03:20:00+01:00,3.0,80,0.0,0.0
2025-03-02 03:30:00+01:00,3.1,80,0.0,0.0
2025-03-02 03:40:00+01:00,3.1,80,0.0,0.0
2025-03-02 03:50:00+01:00,3.2,80,0.0,0.0
2025-03-02 04:00:00+01:00,3.2,79,0.0,0.0
2025-03-02 04:10:00+01:00,3.1,79,0.0,0.0
2025-03-02 04:20:00+01:00,3.0,80,0.0,0.0
2025-03-02 04:30:00+01:00,3.0,79,0.0,0.0
2025-03-02 04:40:00+01:00,2.8,80,0.0,0.0
2025-03-02 04:50:00+01:00,2.7,80,0.0,0.0
2025-03-02 05:00:00+01:00,2.7,81,0.0,0.0
2025-03-02 05:10:00+01:00,2.7,81,0.0,0.0
2025-03-02 05:20:00+01:00,2.8,81,0.0,0.0
2025-03-02 05:30:00+01:00,2.9,80,0.0,0.0
2025-03-02 05:40:00+01:00,3.0,80,0.0,0.0
2025-03-02 05:50:00+01:00,3.0,80,0.0,0.0
2025-03-02 06:00:00+01:00,2.9,80,0.0,0.0
2025-03-02 06:10:00+01:00,2.9,80,0.0,0.0
2025-03-02 06:20:00+01:00,2.9,81,0.0,0.0
2025-03-02 06:30:00+01:00,2.9,80,0.0,0.0
2025-03-02 06:40:00+01:00,2.9,80,0.0,0.0
2025-03-02 06:50:00+01:00,2.8,80,0.0,0.0
2025-03-02 07:00:00+01:00,2.8,80,0.0,0.0
2025-03-02 07:10:00+01:00,2.7,80,0.0,0.0
2025-03-02 07:20:00+01:00,2.7,80,0.0,0.0
2025-03-02 07:30:00+01:00,2.8,80,0.0,0.0
2025-03-02 07:40:00+01:00,2.8,80,0.0,0.0
2025-03-02 07:50:00+01:00,2.7,81,0.0,0.0
2025-03-02 08:00:00+01:00,2.5,82,0.0,0.0
2025-03-02 08:10:00+01:00,2.5,82,0.0,0.0
2025-03-02 08:20:00+01:00,2.6,82,0.0,0.0
2025-03-02 08:30:00+01:00,2.7,81,0.0,0.0
2025-03-02 08:40:00+01:00,2.9,80,0.0,0.0
2025-03-02 08:50:00+01:00,3.2,79,0.0,0.0
2025-03-02 09:00:00+01:00,3.4,77,0.0,0.0
2025-03-02 09:10:00+01:00,3.6,76,0.0,0.0
2025-03-02 09:20:00+01:00,3.8,76,0.0,0.0
2025-03-02 09:30:00+01:00,3.8,76,0.0,0.0
2025-03-02 09:40:00+01:00,4.0,75,0.0,0.0
2025-03-02 09:50:00+01:00,4.1,74,0.0,0.0
2025-03-02 10:00:00+01:00,4.5,73,0.0,0.0
2025-03-02 10:10:00+01:00,5.0,71,0.0,0.0
2025-03-02 10:20:00+01:00,5.4,71,0.0,0.0
2025-03-02 10:30:00+01:00,5.1,70,0.0,0.0
2025-03-02 10:40:00+01:00,4.7,71,0.0,0.0
2025-03-02 10:50:00+01:00,4.7,72,0.0,0.0
2025-03-02 11:00:00+01:00,4.8,71,0.0,0.0
2025-03-02 11:10:00+01:00,5.3,70,0.0,0.0
2025-03-02 11:20:00+01:00,5.4,71,0.0,0.0
2025-03-02 11:30:00+01:00,5.6,70,0.0,0.0
2025-03-02 11:40:00+01:00,5.6,70,0.0,0.0
2025-03-02 11:50:00+01:00,5.7,70,0.0,0.0
2025-03-02 12:00:00+01:00,5.8,69,0.0,0.0
2025-03-02 12:10:00+01:00,6.1,68,0.0,0.0
2025-03-02 12:20:00+01:00,6.3,68,0.0,0.0
2025-03-02 12:30:00+01:00,6.1,68,0.0,0.0
2025-03-02 12:40:00+01:00,6.4,67,0.0,0.0
2025-03-02 12:50:00+01:00,6.5,67,0.0,0.0
2025-03-02 13:00:00+01:00,6.7,67,0.0,0.0
2025-03-02 13:10:00+01:00,6.5,66,0.0,0.0
2025-03-02 13:20:00+01:00,6.7,66,0.0,0.0
2025-03-02 13:30:00+01:00,7.2,65,0.0,0.0
2025-03-02 13:40:00+01:00,6.7,65,0.0,0.0
2025-03-02 13:50:00+01:00,7.2,64,0.0,0.0
2025-03-02 14:00:00+01:00,7.2,64,0.0,0.0
2025-03-02 14:10:00+01:00,7.2,63,0.0,0.0
2025-03-02 14:20:00+01:00,7.3,63,0.0,0.0
2025-03-02 14:30:00+01:00,7.3,63,0.0,0.0
2025-03-02 14:40:00+01:00,7.3,63,0.0,0.0
2025-03-02 14:50:00+01:00,7.3,64,0.0,0.0
2025-03-02 15:00:00+01:00,7.4,63,0.0,0.0
2025-03-02 15:10:00+01:00,7.2,63,0.0,0.0
2025-03-02 15:20:00+01:00,7.3,64,0.0,0.0
2025-03-02 15:30:00+01:00,7.3,63,0.0,0.0
2025-03-02 15:40:00+01:00,7.0,64,0.0,0.0
2025-03-02 15:50:00+01:00,7.1,64,0.0,0.0
2025-03-02 16:00:00+01:00,6.8,64,0.0,0.0
2025-03-02 16:10:00+01:00,6.9,64,0.0,0.0
2025-03-02 16:20:00+01:00,6.9,65,0.0,0.0
2025-03-02 16:30:00+01:00,6.7,66,0.0,0.0
2025-03-02 16:40:00+01:00,6.6,65,0.0,0.0
2025-03-02 16:50:00+01:00,6.6,66,0.0,0.0
2025-03-02 17:00:00+01:00,6.5,67,0.0,0.0
2025-03-02 17:10:00+01:00,6.5,65,0.0,0.0
2025-03-02 17:20:00+01:00,6.5,65,0.0,0.0
2025-03-02 17:30:00+01:00,6.4,65,0.0,0.0
2025-03-02 17:40:00+01:00,6.4,65,0.0,0.0
2025-03-02 17:50:00+01:00,6.2,65,0.0,0.0
2025-03-02 18:00:00+01:00,5.9,67,0.0,0.0
2025-03-02 18:10:00+01:00,5.5,68,0.0,0.0
2025-03-02 18:20:00+01:00,5.2,69,0.0,0.0
2025-03-02 18:30:00+01:00,4.8,71,0.0,0.0
2025-03-02 18:40:00+01:00,4.5,72,0.0,0.0
2025-03-02 18:50:00+01:00,4.0,74,0.0,0.0
2025-03-02 19:00:00+01:00,3.9,74,0.0,0.0
2025-03-02 19:10:00+01:00,3.8,75,0.0,0.0
2025-03-02 19:20:00+01:00,3.7,74,0.0,0.0
2025-03-02 19:30:00+01:00,3.5,75,0.0,0.0
2025-03-02 19:40:00+01:00,3.3,75,0.0,0.0
2025-03-02 19:50:00+01:00,3.1,76,0.0,0.0
2025-03-02 20:00:00+01:00,3.0,76,0.0,0.0
2025-03-02 20:10:00+01:00,3.1,75,0.0,0.0
2025-03-02 20:20:00+01:00,3.2,74,0.0,0.0
2025-03-02 20:30:00+01:00,3.1,75,0.0,0.0
2025-03-02 20:40:00+01:00,3.0,76,0.0,0.0
2025-03-02 20:50:00+01:00,2.9,77,0.0,0.0
2025-03-02 21:00:00+01:00,2.8,77,0.0,0.0
2025-03-02 21:10:00+01:00,2.1,80,0.0,0.0
2025-03-02 21:20:00+01:00,2.6,78,0.0,0.0
2025-03-02 21:30:00+01:00,2.6,78,0.0,0.0
2025-03-02 21:40:00+01:00,2.7,77,0.0,0.0
2025-03-02 21:50:00+01:00,2.6,77,0.0,0.0
2025-03-02 22:00:00+01:00,2.5,77,0.0,0.0
2025-03-02 22:10:00+01:00,2.3,78,0.0,0.0
2025-03-02 22:20:00+01:00,2.6,77,0.0,0.0
2025-03-02 22:30:00+01:00,2.9,76,0.0,0.0
2025-03-02 22:40:00+01:00,2.9,76,0.0,0.0
2025-03-02 22:50:00+01:00,2.0,79,0.0,0.0
2025-03-02 23:00:00+01:00,1.2,82,0.0,0.0
2025-03-02 23:10:00+01:00,0.5,84,0.0,0.0
2025-03-02 23:20:00+01:00,0.3,85,0.0,0.0
2025-03-02 23:30:00+01:00,0.4,85,0.0,0.0
2025-03-02 23:40:00+01:00,0.3,84,0.0,0.0
2025-03-02 23:50:00+01:00,0.3,83,0.0,0.0
2025-03-03 00:00:00+01:00,0.3,84,0.0,0.0
2025-03-03 00:10:00+01:00,0.4,82,0.0,0.0
2025-03-03 00:20:00+01:00,0.2,83,0.0,0.0
2025-03-03 00:30:00+01:00,-0.2,85,0.0,0.0
2025-03-03 00:40:00+01:00,-0.4,87,0.0,0.0
2025-03-03 00:50:00+01:00,-0.2,86,0.0,0.0
2025-03-03 01:00:00+01:00,-0.1,85,0.0,0.0
2025-03-03 01:10:00+01:00,-0.2,85,0.0,0.0
2025-03-03 01:20:00+01:00,-0.3,85,0.0,0.0
2025-03-03 01:30:00+01:00,-0.1,84,0.0,0.0
2025-03-03 01:40:00+01:00,-0.5,85,0.0,0.0
2025-03-03 01:50:00+01:00,-0.8,88,0.0,0.0
2025-03-03 02:00:00+01:00,-0.7,87,0.0,0.0
2025-03-03 02:10:00+01:00,-1.0,88,0.0,0.0
2025-03-03 02:20:00+01:00,-0.8,89,0.0,0.0
2025-03-03 02:30:00+01:00,-1.0,88,0.0,0.0
2025-03-03 02:40:00+01:00,-1.2,89,0.0,0.0
2025-03-03 02:50:00+01:00,-1.0,89,0.0,0.0
2025-03-03 03:00:00+01:00,-0.8,88,0.0,0.0
2025-03-03 03:10:00+01:00,-1.0,89,0.0,0.0
2025-03-03 03:20:00+01:00,-1.1,90,0.0,0.0
2025-03-03 03:30:00+01:00,-0.8,88,0.0,0.0
2025-03-03 03:40:00+01:00,-0.8,88,0.0,0.0
2025-03-03 03:50:00+01:00,-1.0,90,0.0,0.0
2025-03-03 04:00:00+01:00,-0.7,90,0.0,0.0
2025-03-03 04:10:00+01:00,-0.8,90,0.0,0.0
2025-03-03 04:20:00+01:00,-0.9,91,0.0,0.0
2025-03-03 04:30:00+01:00,-1.2,90,0.0,0.0
2025-03-03 04:40:00+01:00,-1.3,90,0.0,0.0
2025-03-03 04:50:00+01:00,-1.4,91,0.0,0.0
2025-03-03 05:00:00+01:00,-1.7,91,0.0,0.0
2025-03-03 05:10:00+01:00,-1.3,92,0.0,0.0
2025-03-03 05:20:00+01:00,-1.2,90,0.0,0.0
2025-03-03 05:30:00+01:00,-1.1,90,0.0,0.0
2025-03-03 05:40:00+01:00,-0.9,88,0.0,0.0
2025-03-03 05:50:00+01:00,-1.0,88,0.0,0.0
2025-03-03 06:00:00+01:00,-1.1,88,0.0,0.0
2025-03-03 06:10:00+01:00,-0.8,87,0.0,0.0
2025-03-03 06:20:00+01:00,-1.1,88,0.0,0.0
2025-03-03 06:30:00+01:00,-1.3,90,0.0,0.0
2025-03-03 06:40:00+01:00,-1.2,89,0.0,0.0
2025-03-03 06:50:00+01:00,-1.3,89,0.0,0.0
2025-03-03 07:00:00+01:00,-1.3,90,0.0,0.0
2025-03-03 07:10:00+01:00,-1.3,90,0.0,0.0
2025-03-03 07:20:00+01:00,-1.1,90,0.0,0.0
2025-03-03 07:30:00+01:00,-1.1,90,0.0,0.0
2025-03-03 07:40:00+01:00,-0.7,88,0.0,0.0
2025-03-03 07:50:00+01:00,-0.5,88,0.0,0.0
2025-03-03 08:00:00+01:00,-0.1,88,0.0,0.0
2025-03-03 08:10:00+01:00,0.7,85,0.0,0.0
2025-03-03 08:20:00+01:00,0.8,86,0.0,0.0
2025-03-03 08:30:00+01:00,1.3,87,0.0,0.0
2025-03-03 08:40:00+01:00,1.9,87,0.0,0.0
2025-03-03 08:50:00+01:00,3.4,82,0.0,0.0
2025-03-03 09:00:00+01:00,4.1,79,0.0,0.0
2025-03-03 09:10:00+01:00,4.0,80,0.0,0.0
2025-03-03 09:20:00+01:00,4.3,79,0.0,0.0
2025-03-03 09:30:00+01:00,3.8,80,0.0,0.0
2025-03-03 09:40:00+01:00,4.1,80,0.0,0.0
2025-03-03 09:50:00+01:00,4.6,79,0.0,0.0
2025-03-03 10:00:00+01:00,5.3,76,0.0,0.0
2025-03-03 10:10:00+01:00,4.6,78,0.0,0.0
2025-03-03 10:20:00+01:00,5.1,78,0.0,0.0
2025-03-03 10:30:00+01:00,5.1,80,0.0,0.0
2025-03-03 10:40:00+01:00,5.1,80,0.0,0.0
2025-03-03 10:50:00+01:00,5.1,80,0.0,0.0
2025-03-03 11:00:00+01:00,5.0,82,0.0,0.0
2025-03-03 11:10:00+01:00,5.4,79,0.0,0.0
2025-03-03 11:20:00+01:00,5.3,79,0.0,0.0
2025-03-03 11:30:00+01:00,6.0,77,0.0,0.0
2025-03-03 11:40:00+01:00,6.0,75,0.0,0.0
2025-03-03 11:50:00+01:00,5.8,77,0.0,0.0
2025-03-03 12:00:00+01:00,5.9,76,0.0,0.0
2025-03-03 12:10:00+01:00,5.9,76,0.0,0.0
2025-03-03 12:20:00+01:00,5.8,77,0.0,0.0
2025-03-03 12:30:00+01:00,6.4,76,0.0,0.0
2025-03-03 12:40:00+01:00,6.5,76,0.0,0.0
2025-03-03 12:50:00+01:00,7.1,74,0.0,0.0
2025-03-03 13:00:00+01:00,7.4,74,0.0,0.0
2025-03-03 13:10:00+01:00,7.5,73,0.0,0.0
2025-03-03 13:20:00+01:00,7.3,74,0.0,0.0
2025-03-03 13:30:00+01:00,7.4,73,0.0,0.0
2025-03-03 13:40:00+01:00,8.0,70,0.0,0.0
2025-03-03 13:50:00+01:00,8.2,70,0.0,0.0
2025-03-03 14:00:00+01:00,8.0,71,0.0,0.0
2025-03-03 14:10:00+01:00,8.2,71,0.0,0.0
2025-03-03 14:20:00+01:00,8.8,69,0.0,0.0
2025-03-03 14:30:00+01:00,8.8,68,0.0,0.0
2025-03-03 14:40:00+01:00,9.2,67,0.0,0.0
2025-03-03 14:50:00+01:00,9.0,67,0.0,0.0
2025-03-03 15:00:00+01:00,9.0,67,0.0,0.0
2025-03-03 15:10:00+01:00,9.0,66,0.0,0.0
2025-03-03 15:20:00+01:00,9.2,66,0.0,0.0
2025-03-03 15:30:00+01:00,9.4,64,0.0,0.0
2025-03-03 15:40:00+01:00,9.6,62,0.0,0.0
2025-03-03 15:50:00+01:00,9.8,63,0.0,0.0
2025-03-03 16:00:00+01:00,9.5,62,0.0,0.0
2025-03-03 16:10:00+01:00,9.6,62,0.0,0.0
2025-03-03 16:20:00+01:00,9.4,62,0.0,0.0
2025-03-03 16:30:00+01:00,9.2,63,0.0,0.0
2025-03-03 16:40:00+01:00,9.1,63,0.0,0.0
2025-03-03 16:50:00+01:00,8.9,63,0.0,0.0
2025-03-03 17:00:00+01:00,8.9,62,0.0,0.0
2025-03-03 17:10:00+01:00,9.3,61,0.0,0.0
2025-03-03 17:20:00+01:00,9.2,61,0.0,0.0
2025-03-03 17:30:00+01:00,9.3,62,0.0,0.0
2025-03-03 17:40:00+01:00,9.4,63,0.0,0.0
2025-03-03 17:50:00+01:00,9.4,62,0.0,0.0
2025-03-03 18:00:00+01:00,9.4,63,0.0,0.0
2025-03-03 18:10:00+01:00,8.8,66,0.0,0.0
2025-03-03 18:20:00+01:00,8.3,67,0.0,0.0
2025-03-03 18:30:00+01:00,8.2,68,0.0,0.0
2025-03-03 18:40:00+01:00,7.6,70,0.0,0.0
2025-03-03 18:50:00+01:00,7.5,71,0.0,0.0
2025-03-03 19:00:00+01:00,7.1,73,0.0,0.0
2025-03-03 19:10:00+01:00,5.9,81,0.0,0.0
2025-03-03 19:20:00+01:00,6.0,80,0.0,0.0
2025-03-03 19:30:00+01:00,6.0,78,0.0,0.0
2025-03-03 19:40:00+01:00,5.3,83,0.0,0.0
2025-03-03 19:50:00+01:00,5.3,82,0.0,0.0
2025-03-03 20:00:00+01:00,5.2,81,0.0,0.0
2025-03-03 20:10:00+01:00,4.7,83,0.0,0.0
2025-03-03 20:20:00+01:00,4.6,84,0.0,0.0
2025-03-03 20:30:00+01:00,4.3,84,0.0,0.0
2025-03-03 20:40:00+01:00,4.2,82,0.0,0.0
2025-03-03 20:50:00+01:00,4.4,81,0.0,0.0
2025-03-03 21:00:00+01:00,4.1,82,0.0,0.0
2025-03-03 21:10:00+01:00,3.5,82,0.0,0.0
2025-03-03 21:20:00+01:00,3.5,83,0.0,0.0
2025-03-03 21:30:00+01:00,3.5,82,0.0,0.0
2025-03-03 21:40:00+01:00,3.7,81,0.0,0.0
2025-03-03 21:50:00+01:00,3.5,81,0.0,0.0
2025-03-03 22:00:00+01:00,3.5,81,0.0,0.0
2025-03-03 22:10:00+01:00,2.8,84,0.0,0.0
2025-03-03 22:20:00+01:00,2.8,84,0.0,0.0
2025-03-03 22:30:00+01:00,2.9,84,0.0,0.0
2025-03-03 22:40:00+01:00,2.9,83,0.0,0.0
2025-03-03 22:50:00+01:00,2.9,83,0.0,0.0
2025-03-03 23:00:00+01:00,3.1,82,0.0,0.0
2025-03-03 23:10:00+01:00,3.0,82,0.0,0.0
2025-03-03 23:20:00+01:00,2.8,83,0.0,0.0
2025-03-03 23:30:00+01:00,2.9,82,0.0,0.0
2025-03-03 23:40:00+01:00,2.6,84,0.0,0.0
2025-03-03 23:50:00+01:00,2.2,86,0.0,0.0
2025-03-04 00:00:00+01:00,2.8,83,0.0,0.0
2025-03-04 00:10:00+01:00,2.9,83,0.0,0.0
2025-03-04 00:20:00+01:00,2.8,84,0.0,0.0
2025-03-04 00:30:00+01:00,2.6,85,0.0,0.0
2025-03-04 00:40:00+01:00,2.1,86,0.0,0.0
2025-03-04 00:50:00+01:00,2.2,86,0.0,0.0
2025-03-04 01:00:00+01:00,2.1,86,0.0,0.0
2025-03-04 01:10:00+01:00,2.1,88,0.0,0.0
2025-03-04 01:20:00+01:00,2.2,87,0.0,0.0
2025-03-04 01:30:00+01:00,1.7,88,0.0,0.0
2025-03-04 01:40:00+01:00,1.2,89,0.0,0.0
2025-03-04 01:50:00+01:00,1.4,90,0.0,0.0
2025-03-04 02:00:00+01:00,1.5,89,0.0,0.0
2025-03-04 02:10:00+01:00,1.7,88,0.0,0.0
2025-03-04 02:20:00+01:00,1.8,87,0.0,0.0
2025-03-04 02:30:00+01:00,2.0,85,0.0,0.0
2025-03-04 02:40:00+01:00,2.0,85,0.0,0.0
2025-03-04 02:50:00+01:00,2.1,85,0.0,0.0
2025-03-04 03:00:00+01:00,1.8,86,0.0,0.0
2025-03-04 03:10:00+01:00,1.6,87,0.0,0.0
